business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.RestaurantsTableService,attributes.WiFi,attributes.BikeParking,attributes.BusinessParking,attributes.BusinessAcceptsCreditCards,attributes.RestaurantsReservations,attributes.WheelchairAccessible,attributes.Caters,attributes.OutdoorSeating,attributes.RestaurantsGoodForGroups,attributes.HappyHour,attributes.BusinessAcceptsBitcoin,attributes.RestaurantsPriceRange2,attributes.Ambience,attributes.HasTV,attributes.Alcohol,attributes.GoodForMeal,attributes.DogsAllowed,attributes.RestaurantsTakeOut,attributes.NoiseLevel,attributes.RestaurantsAttire,attributes.RestaurantsDelivery,attributes.GoodForKids,attributes.ByAppointmentOnly,attributes.AcceptsInsurance,attributes.HairSpecializesIn,attributes.GoodForDancing,attributes.BestNights,attributes.Music,attributes.BYOB,attributes.CoatCheck,attributes.Smoking,attributes.DriveThru,attributes.BYOBCorkage,attributes.Corkage,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,attributes.Open24Hours,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday
vYY9CAMgS2QZ2uAkKg8zEA,Deb's Blazin Grill,8145 SE 82nd Ave,Portland,OR,97266,45.4635086,-122.5794524,3.5,8,0,"American (Traditional), Sandwiches, Hot Dogs, Restaurants",NA,u'paid',NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,True,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'beer_and_wine',NA,NA,True,u'quiet',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-2:30,11:0-2:30,11:0-23:0
o5miiNPcJQg12kKozqEZBg,Grind Wit Tryz,2017 NE Alberta St,Portland,OR,97211,45.5592269,-122.644372,4.5,145,1,"Food, Food Trucks, Filipino, Restaurants, Hawaiian",True,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,NA,True,True,True,NA,False,NA,1,NA,False,u'none',NA,NA,True,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,NA
OAks6mBIfKJCYbTGoP6egg,China Wok,"6033 NE Win Sivers Dr, Ste D",Portland,OR,97220,45.566803,-122.5384469,3,82,1,"Chinese, Restaurants",NA,u'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,True,False,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'beer_and_wine',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'quiet',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,NA
vu9VNkr4h9YiH2B-XodmIw,Capitol Highway Deli Foodmart,11102 SW Capitol Hwy,Portland,OR,97219,45.4452256,-122.7260444,4.5,17,1,"Delis, Convenience Stores, Restaurants, Food",NA,NA,NA,NA,True,False,NA,NA,False,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",NA,u'beer_and_wine',NA,NA,True,NA,u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
u9s4_IR77drtWqZjm-EwHA,Star Kitchen Thai Food,3625 NE Martin Luther King Jr Blvd,Portland,OR,97212,45.5493523,-122.6618556,5,5,1,"Thai, Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VYxsP0-xiO4B4086D72bjQ,Chop,8537 N Lombard St,Portland,OR,97203,45.5903199071,-122.7544401214,4.5,69,1,"Breakfast & Brunch, Salad, Delis, Restaurants, Sandwiches",False,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,NA,NA,NA,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,NA,"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': None, 'breakfast': None}",False,True,u'average',NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0,9:0-15:0
oPgiy_pLkGd-2aKS6Blvcw,Cracker Barrel Old Country Store,12050 N Center Ave,Portland,OR,97217,45.61057,-122.681976,2.5,143,1,"Southern, American (Traditional), Breakfast & Brunch, Restaurants",True,NA,NA,"{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}",True,False,NA,NA,False,True,False,NA,2,"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,u'none',"{'dessert': True, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': True, 'breakfast': None}",False,True,NA,NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,8:0-20:0,8:0-20:0,7:0-21:0,8:0-20:0,8:0-20:0,8:0-20:0
Wpy2Nla0DIAKCnv1q6Gp8g,Abu Omar Gyros & Shawarma,426 SW 3rd Ave,Portland,OR,97204,45.5199677,-122.6744384,4,74,1,"Food Trucks, Street Vendors, Specialty Food, Food, Imported Food, Mediterranean, Food Stands, Middle Eastern, Restaurants, Ethnic Food, Greek",False,'no',True,"{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,False,False,True,True,NA,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'very_loud','casual',True,True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:30-4:0,10:30-4:0,10:30-4:0,10:30-4:0,10:30-4:0,10:30-4:0,10:30-4:0
3MuG0FEQZFhnr67dcIQEUg,Carl's Jr,17929 SW Mcewan Rd,Portland,OR,97224,45.3954730121,-122.7448340988,2.5,22,1,"Burgers, Restaurants, Fast Food",NA,'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'none',NA,NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,7:0-22:0
YOM-EfqwoA3TWb9EVcPgEw,Salvador Mollys RoadHouse & Tiki Garden,4729 SE Milwaukie Ave,Portland,OR,97202,45.4884462,-122.6509227,3,50,0,"Caribbean, Ethiopian, Latin American, Hawaiian, Restaurants",True,u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,True,True,False,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0
1zgFpb6ODyHIa7A0OIZPeA,Turkey Place,1234 SW 2nd Ave,Portland,OR,97204,45.5140532087,-122.6765239611,4.5,42,1,"American (Traditional), Breakfast & Brunch, Delis, American (New), Coffee & Tea, Food, Restaurants, Cafes",False,u'no',True,"{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",NA,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,6:30-15:30,6:30-15:30,6:30-15:30,6:30-15:30,NA,NA
Kx1Vx8tJPYhbKr9dlmrnlQ,Big Town Hero,1001 SW 5th Ave,Portland,OR,97204,45.516615,-122.679507,4,7,0,"Restaurants, Sandwiches",NA,NA,NA,NA,True,False,NA,NA,True,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,'none',NA,NA,True,NA,u'casual',NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IPiQgIbMc9opmoXaY_vKUA,Anchor End Eurocafe & Bakery,4641 NE Fremont St,Portland,OR,97213,45.5484362,-122.6152171,4.5,23,0,"Sandwiches, Bakeries, Modern European, Food, Restaurants",True,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,True,True,NA,NA,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,10:0-19:0,10:0-19:0
BoNLZetAlzpkTUjxyRhIIw,Pokeritto,661 SE Belmont St,Portland,OR,97214,45.5165995,-122.6591244,4.5,7,1,"Japanese, Restaurants, Sushi Bars",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,NA
4bPPMDYD4sJQzSH0rYDrmg,Bella's Garage,8421 SW Terwilliger Blvd,Portland,OR,97219,45.4639822,-122.6843135,3,26,0,"Coffee & Tea, Food, Restaurants",NA,u'free',NA,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,NA,NA,NA,True,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YlOmLwEpA9Cr9HxPoT5Qug,Chalino,25 North Fremont St,Portland,OR,97227,45.5482716,-122.667112,4,49,0,"Mexican, Tapas/Small Plates, Nightlife, Bars, Restaurants, Cocktail Bars",True,NA,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,NA,True,True,False,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': False, 'casual': False}",False,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,False,NA,NA,NA,False,NA,"{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0:0-0:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-22:0,17:0-22:0,NA
fM4O6kBbL0YwzBD__FLjxQ,Moonlight Mediterranean Food,232 SW Stark Ave,Portland,OR,97204,45.520152,-122.674346,4.5,68,1,"Food, Food Trucks, Restaurants, Mediterranean",NA,NA,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,True,False,NA,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,NA,'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,12:0-4:0,12:30-4:0,12:30-4:0
tkGdEF02vJmPPzWtohcB4w,Juan Colorado,4708 NW Bethany Blvd,Portland,OR,97229,45.5542043,-122.8359343,3.5,30,0,"Restaurants, Mexican",NA,u'paid',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,NA,True,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'full_bar',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0
TA-BU_bSMCAy-XPPErRU_w,Anna Thai Basil,1001-1069 SW Alder St,Portland,OR,97205,45.5208141745,-122.681494533,4.5,105,0,"Food Trucks, Restaurants, Food, Food Stands, Thai, Bubble Tea",False,u'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'touristy': True, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-20:0
1jEaGRvGhdQ2sSdo5Ngg2A,Andale Andale PDX,10114 SE Division St,Portland,OR,97266,45.5038666,-122.559273,4.5,28,1,"Mexican, Restaurants",True,NA,NA,"{'garage': False, 'street': True, 'validated': False, 'lot': None, 'valet': False}",True,NA,NA,True,False,True,NA,NA,2,"{'touristy': False, 'hipster': None, 'romantic': None, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-19:0,11:0-19:0,11:0-19:0,11:0-20:0,11:0-20:0,11:0-18:0
PH0eZVkk44am3XGYtQR_Ww,Thai Sky Kitchen,340 SW 5th Ave,Portland,OR,97204,45.521012,-122.676165,4,53,1,"Thai, Food Stands, Restaurants",NA,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'average','casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,NA,NA
N3ICc6Zfr3NCv8JfC-1awA,Popeyes Louisiana Kitchen,3511 NE 82nd Ave,Portland,OR,97220,45.548392,-122.579063,2,96,1,"Fast Food, Restaurants, Chicken Wings, Southern",NA,u'no',False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,u'none',NA,NA,True,u'very_loud',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,10:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,10:0-3:0,10:0-3:0,10:0-1:0
xUrUAtsAvBOrahJsBjg1GQ,El Guapo Taco,6141 SW Macadam Ave,Portland,OR,97239,45.479523,-122.6729352,3.5,36,0,"Vegetarian, Vegan, Mexican, Restaurants",False,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,True,NA,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",False,True,'average','casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,NA,NA
7yvRVPL0H_HUrzT1Lc0Pmw,The Block,701 SW 6th Ave,Portland,OR,97205,45.5190919,-122.6794909,4.5,42,1,"Restaurants, Cheesesteaks, Sandwiches, Food Stands",False,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,True,NA,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,'loud',NA,True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-16:30,10:0-16:30,10:0-16:30,10:0-16:30,10:0-16:30,NA,NA
lqf0w_FUDAhxn3gCsJYwlQ,Victorico’s Mexican Food,6933 N Lombard St,Portland,OR,97203,45.5873019,-122.7391003,3.5,15,1,"Mexican, Fast Food, Restaurants",NA,NA,NA,"{'garage': None, 'street': None, 'validated': False, 'lot': None, 'valet': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,6:0-0:0,7:0-0:0,7:0-0:0
nb6XRTOkX2mtWianzv819Q,Shigezo Izakaya,910 SW Salmon St,Portland,OR,97205,45.5176574,-122.6825351,3.5,678,1,"Tapas/Small Plates, Japanese, Ramen, Restaurants, Sushi Bars, Izakaya",True,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,True,False,True,True,True,NA,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,0:0-0:0,NA,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0
msw_Zi0fxJH3S-CRfIclyg,The Sausage Kitchen,18893 SE McLoughlin Blvd,Portland,OR,97267,45.3858844,-122.6093038,4,25,1,"Food, Meat Shops, Restaurants, Delis, Seafood Markets, Specialty Food",NA,NA,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,NA,False,True,False,NA,NA,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,u'quiet',u'casual',False,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,NA
Gs8du1_S5-uDCdi4LyAkfg,El Pollo Feliz,1422 NE Columbia Blvd,Portland,OR,97211,45.5779471,-122.6502682,5,15,1,"Restaurants, Food Trucks, Mexican, Food Stands, Food",NA,'no',False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,NA,True,True,NA,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,NA,"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",NA,True,NA,u'casual',True,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1AhWHWtBLB4UherVKWae7Q,Pot & Spicy,"8230 SE Harrison St, Ste  345",Portland,OR,97216,45.507702,-122.5781642,4.5,118,1,"Chinese, Hot Pot, Nightlife, Szechuan, Restaurants, Fast Food, Food, Pan Asian, Street Vendors, Taiwanese, Food Stands",True,u'free',True,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,False,False,False,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,'beer_and_wine',"{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,'average','casual',True,True,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,NA,NA,NA,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,NA
STbpq2Cc3MsbbXwQDRUJ8A,Little Big Burger,787 NE Holladay St,Portland,OR,97232,45.5300129,-122.6577635,3.5,43,1,"Burgers, Restaurants, Fast Food",False,u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,NA,False,False,True,NA,NA,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",True,'none',"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",NA,True,u'average',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0
9S0SE_ET0TFbu_YLGXQxGg,Sbarro,"Washington Square, 9585 SW Washington Square Road",Portland,OR,97223,45.4502551,-122.7813094,2,16,1,"Italian, Pizza, Restaurants",NA,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,NA,False,False,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'none',NA,NA,True,u'loud',u'casual',True,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kiy1UwjhRgNERu_nfB1BXw,Jurassic,6036 SE Division St,Portland,OR,97206,45.505216,-122.6008952,4.5,51,0,"Gluten-Free, American (New), Restaurants",True,u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,False,False,True,NA,False,2,"{'touristy': None, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",False,u'beer_and_wine',NA,False,True,u'average',NA,False,True,NA,NA,NA,NA,NA,NA,False,NA,NA,NA,NA,False,NA,NA,NA,NA,0:0-0:0,NA,NA,NA,NA,NA,NA
kIx0PQ0iP_oYjVeB4hXJbA,McMenamins Crystal Hotel,303 SW 12th Ave.,Portland,OR,97209,45.5228015061,-122.683293634,4,222,1,"Nightlife, Hotels & Travel, Hotels, Event Planning & Services, Restaurants, Bars",NA,u'free',NA,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,True,NA,NA,True,True,NA,NA,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': True, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",False,u'full_bar',NA,NA,True,u'average',u'casual',False,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0
g97xZAdRTelQsePZ0LJ7yA,Charlie's Hot Chicken,611 SE Grant St,Portland,OR,97214,45.507463,-122.659469,4,6,1,"Southern, American (New), Restaurants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RAYUd2Frldxe-s5YwhoPsQ,The Armory Bar,128 NW 11th Ave,Portland,OR,97209,45.52429,-122.681897,4,5,1,"Event Planning & Services, Nightlife, Arts & Entertainment, Venues & Event Spaces, Restaurants, Sandwiches, Bars, Performing Arts",NA,u'free',False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,True,False,False,NA,False,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,u'full_bar',NA,NA,False,u'average',u'casual',False,False,NA,NA,NA,NA,NA,NA,NA,True,NA,NA,NA,NA,NA,NA,NA,NA,NA,17:30-19:30,17:30-19:30,17:30-19:30,17:30-19:30,17:30-19:30,17:30-19:30
